source_record_id,source_row_number,public_data_id,source_page_url,project_no_source,project_no_linked,project_link_method,project_link_score,existing_db_project_match,existing_db_project_bid_nos,bid_no_source,bid_base_no_source,department,country_ko,is_uganda,procurement_title,sector,procurement_category,scope,ceiling_krw,amount_boundary,contract_method,selection_method,planned_issue_date,construction_related,construction_reason,construction_keywords,area_values_m2,gross_floor_area_m2,gfa_extraction_method,raw_ceiling_per_gfa_krw,unit_cost_potential
15085055:99,99,15085055,https://www.data.go.kr/data/15085055/fileData.do,,2020-00048,official_report_title_containment,0.990,1,L2024-00062-1;L2024-00062-2;L2024-00062-3;L2025-00021-1,,,아프리카2팀,세네갈,0,세네갈 미곡가치사슬 강화 2차 사업 미곡종합처리장 기계설비 물품 제조 및 설치,농촌개발,물품,"ㅇ 설비위치 : 세네갈 생루이(Saint Louis)주 포도르(Podor)군 Ndiayène Pendao 지역 Boube Agricultural Product Trading Centerㅇ 설비규모 : 건조부 1,500톤/season, 가공부 8,000톤/년ㅇ 주료설비 : 화력건조부, 현미부, 백미부, 포장부, 기타 설비ㅇ 과업내용 : 시방서 및 설계도서, 계약서 및 부속서류에서 제시한 사항",2756824074,발주계획 입찰한도액; 계획 변경 가능,일반경쟁,적격심사,2025-07,0,,설계,,,,,0
15085055:100,100,15085055,https://www.data.go.kr/data/15085055/fileData.do,,,,0.346,0,,,,르완다사무소,르완다,0,르완다 직업기술 학위보유자 양성을 통한 청년 취창업 촉진 사업 PMC 용역,교육,용역,"· 사업 수행 주체로서 직접 수행, 사업 및 성과관리 담당· 사업 수행 및 사업관리를 위한 J·PLT 구성, 운영, 관리, 지원하며 J·PLT 인력의 인건비 지급하고 KOICA 결정에 따라 통제· 사업 추진상황을 KOICA 본부 및 르완다 사무소에 정기적으로 보고· RP와의 협의를 통해 운영 프레임워크 수립, 교육과정 개정 및 개발, 취·창업 규정 및 연구‧혁신 기금 운영지침 수립 등에 자문 제공· 사업 내 한국 초청연수(운영 역량, 신기술 연수) 실시· 수원국 참여자 주도 활동에 대한 성과 모니터링 및 기술자문 상시제공· 수원기관 재정지원금 집행계획, 정산결과 및 집행 실적을 1차 점검하고 타당성에 대한 검토의견 제시",5849000000,발주계획 입찰한도액; 계획 변경 가능,일반경쟁,협상에 의한 계약(기술가격종합평가),2025-07,0,,,,,,,0
15085055:101,101,15085055,https://www.data.go.kr/data/15085055/fileData.do,,2022-00039,official_report_title_containment,0.990,0,,,,에콰도르사무소,에콰도르,0,에콰도르 생물다양성 보전과 지속가능한 이용을 위한 국가 유전자원 데이터 은행 설립사업(22·28/900만불) 기자재 입찰(바이오센터·2),환경및기타,물품,"실험실 기자재 납품 및 설치, 장비 인도 및 사용자 교육, 장비 시험 운영 및 검사, 유지보수 및 기타 장비 지원과 관련 행정 업무",43846260,발주계획 입찰한도액; 계획 변경 가능,일반경쟁,적격심사,2025-09,0,,센터;실험실,,,,,0
15085055:102,102,15085055,https://www.data.go.kr/data/15085055/fileData.do,,,,0.286,0,,,,아프리카2팀,세네갈,0,세네갈 혁신적 농촌공동체 개발 프로그램 기본설계조사(BDS) 용역,농촌개발,용역,세네갈 혁신적 농촌공동체 개발 프로그램 기본설계조사(BDS) 용역,623399355,발주계획 입찰한도액; 계획 변경 가능,일반경쟁,협상에 의한 계약(기술가격종합평가),2025-07,0,,기본설계;설계,,,,,0
15085055:103,103,15085055,https://www.data.go.kr/data/15085055/fileData.do,,,,0.298,0,,,,도미니카공화국사무소,도미니카공화국,0,도미니카공화국 몬테 크리스티 직업훈련센터 (MVC) 감리사 선정,농촌개발,용역,"ㅇ 건축, 인테리어, 구조, 기계, 전기, 통신, 소방, 토목, 조경, Signage, 부대시설 등 일괄공사에 대한 감리ㅇ 시청으로부터 건축허가사항 및 공사를 위한 관련 정부기관 승인 입수, 건물 준공승인 취득을 위한 관련 업무 협조ㅇ 시공단계 검측 ㅇ 시공사 제출서류 검토 및 보고  · 시공사 착공보고서, 자재선정 요청서, 공정현황 보고서, 설계변경 보고서  · 설계도서 오류, 누락, 하자 등에 대한 보고서  · 현장시공 상세도(Shop Drawings)   · 공사와 관련한 기성 및 각종 제반 안전관리 및 사용내역 등ㅇ 예비/준공 검사 실시 및 준공서류 검토   · As·Built Drawing 및 Operation  Maintenance Manual 등ㅇ 준공 후 하자현황 및 하자처리 현황 점검 및 보고",130934400,발주계획 입찰한도액; 계획 변경 가능,일반경쟁,협상에 의한 계약(기술가격종합평가),2025-05,1,시설어+공사어;시설어+설계감리어,공사;시공;건물;센터;시설;감리;설계,,,,,0
15085055:104,104,15085055,https://www.data.go.kr/data/15085055/fileData.do,,2023-00096,existing_db_title_containment,0.990,1,L2025-00049-1;L2025-00049-2,,,우크라이나사무소,우크라이나,0,우크라이나 키이우주 재활의료 역량강화 사업('23·'27/500만불),보건의료,용역,"1) 현황 조사 및 구조안전 진단 :    ·기존 건물(#4병동)에 대한 건축구조, 및 설비 상태 등에 대한 현황 측량 조사 (지질조사 포함)   ·리모델링 범위에 대한 구조 안전 진단 및 구조보강 계획    ·리모델링 설계를 위한 기존현황의 건축, 구조 및 설비 관련 기초 설계자료 작성 등2) 재활센터 리모델링 과업을 위한 실시설계 : 건축, 구조, 토목, 전기, 위생, 급배수, 오하수처리, 기계, 통신, 소방, 조경, 내외부 싸이니지, 건물외부공간 포장 등(설계 시 SD, DD, CD 단계별 KOICA(CM,PMC포함) 및 수원국의 승인 또는 동의 필수)",204506340,발주계획 입찰한도액; 계획 변경 가능,일반경쟁,협상에 의한 계약(기술가격종합평가),2025-06,1,강한건축어;시설어+설계감리어,리모델링;건물;센터;시설;설계;실시설계,,,,,0
15085055:105,105,15085055,https://www.data.go.kr/data/15085055/fileData.do,,2023-00087,official_report_title_containment,0.990,1,L2025-00017-1;L2025-00017-2;L2025-00045-1;L2025-00045-2,,,이라크아르빌분사무소,이라크,0,"이라크 쿠르드 지역학교 내 난민통합교육 강화사업 (23·28/1,200만불) 설계",교육,용역,"1) 부지 조사 및 설계과업2) 측량 및 조사성과물, 도면, 시방서, 수량내역서, 구조계산서, 기계용량계산서, 전기용량계산서, 보고서 등 현지 인허가기관 및 발주처가 승인한 최종납품도서와 공사에 필요한 제반도서 및 시공사 선정을 위한 입찰관련 서류 제출3) 시공사 선정 입찰기간에 발주처 요청시 업무 지원 (계약체결용 상세산출내역서의 검토 포함)4) 시공감리업무 일체: 2개 현장에 대한 시공기간 동안의 기술 시공 감리 및 설계변경(필요시)과업 등 5) 건축인허가 취득 6) 관련 행정업무 협조",567180000,발주계획 입찰한도액; 계획 변경 가능,일반경쟁,협상에 의한 계약(기술가격종합평가),2025-06,1,시설어+공사어;시설어+설계감리어,공사;시공;학교;감리;설계,,,,,0
15085055:106,106,15085055,https://www.data.go.kr/data/15085055/fileData.do,,,,0.154,0,,,,태평양도서국팀,파푸아뉴기니,0,2025 파푸아뉴기니 소규모무상원조 농기계 구매,농촌개발,물품,"트랙터(2대), 콤바인(2대), 경운기(10대), 트랙터용 트레일러(2대), 트랙터용 쟁기(2대), 트랙터용 로타베이터(2대), 트랙터용 벼직파기(3대), 경운기용 로타베이터(5대), 경운기용 트레일러(5대), 소형 정미기(5대)",478308000,발주계획 입찰한도액; 계획 변경 가능,일반경쟁,적격심사,2025-06,0,,,,,,,0
15085055:107,107,15085055,https://www.data.go.kr/data/15085055/fileData.do,,2022-00038,existing_db_title_containment,0.990,1,L2023-00070-1;L2023-00070-2;L2025-00029-1;L2025-00030-1,,,볼리비아사무소,볼리비아,0,볼리비아 라파스주 임상병리검사실체계 강화사업 감염의학연구소 구축 감리사 선정,보건의료,용역,"ㅇ KOICA 볼리비아사무소에서 제공하는 입찰서류 및 설계도서에 따른 건축, 토목, 설비, 전기, 통신, 조경, 부대 시설 등 일괄공사에 대한 감리ㅇ 시청으로부터 건축 허가 사항 및 공사를 위한 관련 정부 기관 승인 입수, 건물 준공 승인 취득을 위한 관련 업무 협조ㅇ 시공 단계 검측 ㅇ 시공사 제출 서류 검토 및 보고  · 시공사 착공보고서, 자재 선정 요청서, 공정 현황 보고서  · 설계도서 오류, 누락, 하자 등에 대한 보고서  · 현장 시공 상세도(Shop Drawings)   · 공사와 관련한 기성 및 각종 제반 안전관리 및 사용 내역 등ㅇ 예비/준공 검사 실시 및 준공 서류 검토   · As·Built Drawing 및 Operation  Maintenance Manual 등ㅇ 준공 후 하자 현황 및 하자처리 현황 점검 및 보고",233576040,발주계획 입찰한도액; 계획 변경 가능,일반경쟁,협상에 의한 계약(기술가격종합평가),2025-05,1,시설어+공사어;시설어+설계감리어,공사;시공;건물;시설;연구소;감리;설계,,,,,0
15085055:108,108,15085055,https://www.data.go.kr/data/15085055/fileData.do,,,,0.154,0,,,,인도지원실,국내,0,물블래더(현물지원용 비축물품) 운반가방 제조/구매,재난구호,물품,물블래더(현물지원용 비축물품) 운반가방 29점 신규 제작,7828260,발주계획 입찰한도액; 계획 변경 가능,승낙사항,최저가,2025-05,0,,,,,,,0
15085055:109,109,15085055,https://www.data.go.kr/data/15085055/fileData.do,,,,0.607,0,,,,탄자니아사무소,탄자니아,0,"탄자니아 프와니주 농촌지역 상수도 공급시설 구축 사업('25·'29/1,100만불) 설계 용역",기타,용역,▪ 측량 및 토질조사▪ 상수도 공급시설 설계▪ 환경사회영향평가(ESIA),730434000,발주계획 입찰한도액; 계획 변경 가능,일반경쟁,협상에 의한 계약(기술평가),2025-12,1,시설어+설계감리어,시설;설계,,,,,0
15085055:110,110,15085055,https://www.data.go.kr/data/15085055/fileData.do,,,,0.596,0,,,,탄자니아사무소,탄자니아,0,"탄자니아 프와니주 농촌지역 상수도 공급시설 구축 사업('25·'29/1,100만불) PMC 용역",기타,용역,상수도시설 구축 및 지역주민 및 시설 운영 인력 역량 강화 등 사업관리 전반,4135986783,발주계획 입찰한도액; 계획 변경 가능,일반경쟁,협상에 의한 계약(기술가격종합평가),2025-08,0,,시설,,,,,0
15085055:111,111,15085055,https://www.data.go.kr/data/15085055/fileData.do,,,,0.328,0,,,,탄자니아사무소,탄자니아,0,"탄자니아 중학교 STEM 모델 학교 구축을 통한 과학기술 증등교육 증진사업('23·'27/1,000만불)",교육,용역,탄자니아 중학교 STEM 모델 학교 구축을 통한 과학기술 증등교육 증진사업 기초선조사,150000000,발주계획 입찰한도액; 계획 변경 가능,일반경쟁,협상에 의한 계약(기술가격종합평가),2025-07,0,,학교,,,,,0
15085055:112,112,15085055,https://www.data.go.kr/data/15085055/fileData.do,,,,0.419,0,,,,중미·카리브팀,코스타리카,0,코스타리카 삼각협력을 통한 중미3국 건조회랑지역 시설원예기술 역량강화 2차 사업(25·27/275만불) PMC 용역,농촌개발,용역,"사업 총괄 성과관리, 코스타리카 사업수행 지원 및 관리, 연구지원 등",1163186820,발주계획 입찰한도액; 계획 변경 가능,일반경쟁,협상에 의한 계약(기술평가),2025-06,0,,시설,,,,,0
15085055:113,113,15085055,https://www.data.go.kr/data/15085055/fileData.do,,,,0.490,0,,,,동남아시아1팀,캄보디아,0,"캄보디아 공공부문 혁신을 위한 왕립행정교육원 역량강화 사업 (25·29/1,170만불) PMC 용역",행정제도,용역,"캄보디아 공공부문 혁신을 위한 왕립행정교육원 역량강화 사업 (25·29/1,170만불) PMC 용역",5964268228,발주계획 입찰한도액; 계획 변경 가능,일반경쟁,협상에 의한 계약(기술평가),2025-08,0,,교육원,,,,,0
15085055:114,114,15085055,https://www.data.go.kr/data/15085055/fileData.do,,2020-00119,official_report_title_containment,0.990,1,L2025-00070-1;L2025-00071-1;L2025-00085-1,,,중동팀,이라크,0,"이라크 한·이라크 심장병 어린이 전문 병원 건립사업('20·'30/2,793만불)",보건의료,공사,"심장병 어린이 전문병원 건립 4층, 5,486㎡",17940000000,발주계획 입찰한도액; 계획 변경 가능,일반경쟁,적격심사,2025-06,1,입찰구분=공사+시설어;강한건축어,건립;병원,5486,5486,single_unlabelled_area,3270142,1
15085055:115,115,15085055,https://www.data.go.kr/data/15085055/fileData.do,,,,0.366,0,,,,베트남사무소,베트남,0,"베트남 띠엔비엔성 소외지역 전력인프라 구축을 통한 농촌 자립역량 강화사업(25·29/2,000만불) 환경사회영향평가 용역",산업에너지,용역,"베트남 띠엔비엔성 소외지역 전력인프라 구축을 통한 농촌 자립역량 강화사업 사업대상지 환경사회영향평가 실시 및 보고서 2종(환경사회영향평가 및 환경사회관리계획, 영문) 작성",71042400,발주계획 입찰한도액; 계획 변경 가능,일반경쟁,협상에 의한 계약(기술가격종합평가),2025-05,0,,,,,,,0
15085055:116,116,15085055,https://www.data.go.kr/data/15085055/fileData.do,,2022-00142,official_report_title_containment,0.990,1,L2024-00015-1;L2024-00015-2;L2025-00032-1;L2025-00032-2,,,카메룬사무소,카메룬,0,카메룬 전자정부 인식개선 및 역량강화 사업 신축 시공 용역,행정제도,공사,카메룬 전자정부 인식개선 및 역량강화사업(22·26/823만불) 시공 용역,3312000000,발주계획 입찰한도액; 계획 변경 가능,일반경쟁,적격심사,2025-05,1,강한건축어,신축;시공,,,,,0
15085055:117,117,15085055,https://www.data.go.kr/data/15085055/fileData.do,,2013-00029,official_report_title_containment,0.990,0,,,,아프리카1팀,모잠비크,0,모잠비크 마톨라 산업학교 역량강화사업 사후지원 기자재(미그용접기) 구매,교육,물품,미그용접기 구매,19140000,발주계획 입찰한도액; 계획 변경 가능,승낙사항,최저가,2025-05,0,,학교,,,,,0
15085055:118,118,15085055,https://www.data.go.kr/data/15085055/fileData.do,,,,0.400,0,,,,동남아시아1팀,태국,0,태국 삼각협력 아세안 전기전자산업 탄소중립 역량강화사업('25·'29/600만불) PMC 용역,환경및기타,용역,"ㅇ 전문가 파견, 역량강화, 기자재, 국가표준개발, 성과관리 등",5216400000,발주계획 입찰한도액; 계획 변경 가능,일반경쟁,협상에 의한 계약(기술가격종합평가),2025-08,0,,,,,,,0
15085055:119,119,15085055,https://www.data.go.kr/data/15085055/fileData.do,,,,0.537,0,,,,키르기스스탄사무소,키르기스스탄,0,키르기스스탄 프로젝트봉사단 추이 주 교내 위생환경 개선사업 위생 및 보건시설 개보수 현지 설계 용역,보건의료,용역,"*사업대상지 2개곳 교내 보건위생시설 개보수 관련 현지 설계 용역 1. 가브릴로브카 종합학교· 초등학생 건물 1층 학생용 남.여 화장실 각 1개 개보수 · 고등학생 건물 2층 학생용 남.여 화장실 각 1개 개보수 · 2층 급식실 배수관, 환풍기 등 개보수· 2층 보건실 개보수2. 보옌노·안토노브카 종합학교 · 초등학생 건물 1층 교사용 화장실 1개, 학생용 화장실 1개, 샤워실 2개 개보수 · 초등학생 건물 2층 남.여 화장실 각 1개, 샤워실 2개 개보수 · 고등학생 건물 1층 교사용 화장실 1개, 남.여 화장실 각 1개 · 1층 급식실 배수관, 환풍기 등 개보수· 1층 보건실 복도 및 보건실 개보수",22841584,발주계획 입찰한도액; 계획 변경 가능,수의계약,,2025-06,1,시설어+설계감리어,건물;시설;학교;설계,,,,,0
15085055:120,120,15085055,https://www.data.go.kr/data/15085055/fileData.do,,2016-20206,official_report_title_containment,0.990,1,L2021-00010-1;L2022-00033-1,,,방글라데시사무소,방글라데시,0,방글라데시 청년창업 활성화를 위한 대학 창업교육 역량강화 지원사업('18·'27/750만불),교육,물품,"ㅇ ICT 기자재 71종, 1,546점 / 가구 29종 739점 기자재 공급 · 지정된 납품 장소까지 기자재 운송 · 기자재 현지어 또는 영문 매뉴얼 제공 · 기자재 인수인계ㅇ 기자재 설치 및 교육 · 기자재 설치 및 시운전(정상 작동 확인) · 사용자 교육 실시ㅇ 사후관리 · 기자재 납품, 설치 교육 완료 후 2년간 하자보수",741480900,발주계획 입찰한도액; 계획 변경 가능,일반경쟁,적격심사,2025-05,0,,대학,,,,,0
15085055:121,121,15085055,https://www.data.go.kr/data/15085055/fileData.do,,,,0.492,0,,,,남미팀,페루,0,"페루 쿠스코주 지속가능한 관광을 위한 자원순환경제 구축사업('25·'32/2,000만불) PMC 용역",환경및기타,용역,"비유기성 MSW 관련 사업 수행 관리, 역량강화, 성과관리 등",5000000000,발주계획 입찰한도액; 계획 변경 가능,일반경쟁,협상에 의한 계약(기술가격종합평가),2025-08,0,,,,,,,0
15085055:122,122,15085055,https://www.data.go.kr/data/15085055/fileData.do,,2021-00098,official_report_title_containment,0.990,1,L2023-00066-1,,,아프리카1팀,에티오피아,0,에티오피아 아디스아바바 강변개발 미스터플랜 수립지원 및 Sheger강 상류 수질 및 수변정화 사업 2차 PMC 용역,환경및기타,용역,토목공사관리 및 성과관리,1283400000,발주계획 입찰한도액; 계획 변경 가능,일반경쟁,협상에 의한 계약(기술가격종합평가),2025-05,0,,공사;토목공사,,,,,0
15085055:123,123,15085055,https://www.data.go.kr/data/15085055/fileData.do,,2026-00121,official_report_title_containment,0.990,0,,,,동남아시아1팀,라오스;방글라데시,0,"라오스 혁신적 농촌공동체 개발 프로그램('26·'31/2,000만불)",농촌개발,용역,"ㅇ 라오스, 방글라데시 혁신적 농촌공동체 개발 프로그램 기본계획조사(BDS) 용역  · 사업 착주조사  · 성과관리방안 도출  · 마을대상지 선정  · 사업 세부 추진계획 수립  · 실시협의 지원 등",995839754,발주계획 입찰한도액; 계획 변경 가능,일반경쟁,협상에 의한 계약(기술평가),2025-07,0,,,,,,,0
15085055:124,124,15085055,https://www.data.go.kr/data/15085055/fileData.do,,2024-02690,official_report_title_containment,0.990,0,,,,아프리카1팀,케냐,0,"케냐 분고마 주 보편적 식수접근성 향상을 위한 상수도 구축 및 통합적 운영관리 역량강화사업('25·'32/1,300만불) PMC 용역",기타,용역,"ㅇ 전문가파견, 역량강화, 건축 및 기자재 모니터링, 사업 성과관리 등",4534000000,발주계획 입찰한도액; 계획 변경 가능,일반경쟁,협상에 의한 계약(기술가격종합평가),2025-07,0,,,,,,,0
15085055:125,125,15085055,https://www.data.go.kr/data/15085055/fileData.do,,,,0.536,0,,,,아프리카1팀,케냐,0,케냐 청년 생산적 고용 및 소득 증대를 위한 국가산업훈련청 아띠리버 센터 역량강화사업('24·'28/700만불) PMC 용역,교육,용역,"ㅇ 전문가파견: 건축과 훈련과정 개발, 직업기초역량 모듈 개발, NITA 교사대상 교수법 보수교육, 경력개발유닛(CDU) 운영매뉴얼 개발 등 ㅇ 역량강화: 초청연수(총 2회: 고위급 10명, 센터관리자 및 실무급 15명) ㅇ 건축: 아띠리버 센터 건축과 스페이스 프로그램 구성 및 설계 단계 검토, 실시설계 및 시공 단계 모니터링 등 ㅇ 기자재: 아띠리버 센터 건축과 기자재(실습기자재 및 가구 등) 목록 및 세부사양서 작성, 기자재 검수 실시, 기자재 조달과정 모니터링 등  ㅇ 사업관리: 성과관리(기초선/종료선조사), 연간모니터링, 사업보고회(착수/중간/준공식/종료), 홍보 등)",3215937214,발주계획 입찰한도액; 계획 변경 가능,일반경쟁,협상에 의한 계약(기술가격종합평가),2025-06,1,시설어+공사어;시설어+설계감리어,시공;센터;시설;설계;실시설계,,,,,0
15085055:126,126,15085055,https://www.data.go.kr/data/15085055/fileData.do,,,,0.853,0,,,,아프리카1팀,케냐,0,케냐 여성 고용 증진 및 친환경 제조업 활성화를 위한 직업기술교육 훈련사업(GIZ)('25·'27/850만불) PC 용역,교육,용역,(1) GIZ(PMC) 측 사업추진 사항 백서 작성(2) M&E 프로세스 참여(3) GIZ 사업 수행 종료 후 사업 성과 확인(4) 케냐 TVET 분야 주요 이해관계자와 작동 체계 분석 및 제시(5) 추후 TVET 사업 실행을 위한 합의점 도출(6) KOICA가 지원하는 사업으로써의 유형성 강화를 위한 홍보활동,1614600000,발주계획 입찰한도액; 계획 변경 가능,일반경쟁,협상에 의한 계약(기술가격종합평가),2025-06,0,,,,,,,0
15085055:127,127,15085055,https://www.data.go.kr/data/15085055/fileData.do,,,,0.720,0,,,,아프리카1팀,케냐,0,"케냐 카지아도주 모성과 신생아 전문의료센터(SMC) 구축을 통한 의료역량강화사업('25·'30/1,400만불) PMC 용역",보건의료,용역,ㅇ 사업관리 총괄 ㅇ 건축 및 기자재 기술 자문 ㅇ 모성과 신생아 보건의료인력 역량강화  ㅇ 모성 및 신생아 전문의료센터 운영 및 관리 역량강화 ㅇ 카지아도주 모자보건 거버넌스 강화,4820200044,발주계획 입찰한도액; 계획 변경 가능,일반경쟁,협상에 의한 계약(기술가격종합평가),2025-06,0,,센터,,,,,0
15085055:128,128,15085055,https://www.data.go.kr/data/15085055/fileData.do,,,,0.474,0,,,,동남아시아1팀,베트남,0,베트남 외교 아카데미 역량강화사업('23·'26/495만불) IT시스템 감리 용역,행정제도,용역,"베트남 외교 아카데미 역량강화사업('23·'26/495만불) IT 시스템 감리 · 사업자의 과업이행여부 점검 및 완료 여부 확인 · 감리수행결과보고, 사업진척도 및 이슈사항 보고 등",130427516,발주계획 입찰한도액; 계획 변경 가능,일반경쟁,협상에 의한 계약(기술가격종합평가),2025-09,0,,감리,,,,,0
15085055:129,129,15085055,https://www.data.go.kr/data/15085055/fileData.do,,,,0.407,0,,,,볼리비아사무소,볼리비아,0,볼리비아 오루로 주 응급의료통제센터 설립 및 강화 사업('24·'28/650만불) 설계 용역,보건의료,용역,오루로 주 한국병원 블록 내 응급의료통제센터 설계,201448000,발주계획 입찰한도액; 계획 변경 가능,제한경쟁,협상에 의한 계약(기술가격종합평가),2025-09,1,시설어+설계감리어,병원;센터;설계,,,,,0
15085055:130,130,15085055,https://www.data.go.kr/data/15085055/fileData.do,,,,0.840,0,,,,볼리비아사무소,볼리비아,0,볼리비아 추키사카주 과학수사기관 신축공사 설계사 입찰,행정제도,용역,추키사카 IDIF 과학수사기관 건축설계,39978420,발주계획 입찰한도액; 계획 변경 가능,제한경쟁,협상에 의한 계약(기술가격종합평가),2025-09,1,강한건축어,신축;공사;설계,,,,,0
15085055:131,131,15085055,https://www.data.go.kr/data/15085055/fileData.do,,2022-00038,existing_db_title_containment,0.990,1,L2023-00070-1;L2023-00070-2;L2025-00029-1;L2025-00030-1,,,볼리비아사무소,볼리비아,0,볼리비아 라파스주 임상병리검사실체계 강화사업 주표준검사소 시공사 선정,보건의료,공사,라파즈 주 엘알또 Villa Esperanza 지역 임상병리검사실 시공,2732316270,발주계획 입찰한도액; 계획 변경 가능,일반경쟁,적격심사,2025-05,0,,공사;시공,,,,,0
15085055:132,132,15085055,https://www.data.go.kr/data/15085055/fileData.do,,2023-00004,existing_db_title_fuzzy,0.941,1,L2025-00078-1,,,볼리비아사무소,볼리비아,0,볼리비아 엘알또시 모성보건센터 신축/보수공사 설계사 선정,보건의료,용역,"볼리비아 엘알또 시 한국 네트워크 및 lotes y servicios 네트워크 내 2개 보건소 신축 및 증축(Villa Adela · 신축, Lotes y Servicios · 증축) 및 3개 보건소 보수공사 설계· 신축공사(1개소) : Villa Adela  • 대지면적 : 1,799.45㎡, 연면적 1,000㎡· 증축 공사(1개소) : Lotes y Servicios  • 대지면적 : 290㎡, 연면적 : 380㎡· 리모델링 공사(3개소) :   • Villa Avaroa : 모자병동 난방 설비공사(가스)   • 3 de Mayo : 모자병동 난방 설비공사(가스)   • 1ro de Mayo : 모자병동 창호공사 ㅇ 용도: 의료시설·모자보건센터(Medical Facility·Maternal Helthcare Center)ㅇ 과업 범위 : 지질조사, 지형조사, 건축설계, 인허가 지원 및 공사 기간 중 자문",271170000,발주계획 입찰한도액; 계획 변경 가능,일반경쟁,협상에 의한 계약(기술가격종합평가),2025-09,1,강한건축어;시설어+공사어;시설어+설계감리어,리모델링;보수공사;신축;증축;공사;보건소;센터;시설;설계,1799.45;1000;290;380,,multiple_explicit_gross_floor_areas,,0
15085055:133,133,15085055,https://www.data.go.kr/data/15085055/fileData.do,,,,0.386,0,,,,동남아시아2팀,인도네시아,0,"인도네시아 파푸아지역 모성 및 신생아 건강 개선사업(UNICEF)('25·'29/1,000만불)",보건의료,용역,심층성과관리,983548317,발주계획 입찰한도액; 계획 변경 가능,일반경쟁,협상에 의한 계약(기술평가),2025-09,0,,,,,,,0
15085055:134,134,15085055,https://www.data.go.kr/data/15085055/fileData.do,,,,0.383,0,,,,동남아시아2팀,인도네시아,0,인도네시아 전기자동차 충전기 법정계량 제도 및 시험소 구축사업(‘25·’28/800만불),산업에너지,용역,"전문가파견, 역량강화",4478187787,발주계획 입찰한도액; 계획 변경 가능,일반경쟁,협상에 의한 계약(기술가격종합평가),2025-06,0,,,,,,,0
15085055:135,135,15085055,https://www.data.go.kr/data/15085055/fileData.do,,,,0.439,0,,,,동남아시아2팀,인도네시아,0,인도네시아 법령정보시스템 구축 사업('21·'28/850만불),정보통신,용역,"법령정보 시스템 개발, DB구축, 기자재 지원, 운영지원 및 유지관리, 전문가파견",6506038090,발주계획 입찰한도액; 계획 변경 가능,일반경쟁,협상에 의한 계약(기술평가),2025-07,0,,,,,,,0
15085055:136,136,15085055,https://www.data.go.kr/data/15085055/fileData.do,,,,0.327,0,,,,동남아시아2팀,인도네시아,0,인도네시아 하천 쓰레기 자원화를 통한 해양 플라스틱 쓰레기 저감사업('21·'25/250만불),환경및기타,물품,하천쓰레기 차단 및 수거 시설 장비 구매 및 설치하천쓰레기 자원화 시설 구매 및 설치,2195927457,발주계획 입찰한도액; 계획 변경 가능,일반경쟁,적격심사,2025-06,0,,시설,,,,,0
15085055:137,137,15085055,https://www.data.go.kr/data/15085055/fileData.do,,,,0.156,0,,,,조달1팀,국내,0,교육 분야 청년인재 양성 프로그램 전략평가 및 TVET 종료평가 용역 입찰 의뢰(재),교육,용역,"청년인재 양성 프로그램 전략평가, 개별사업 종료평가 등",281100000,발주계획 입찰한도액; 계획 변경 가능,일반경쟁,협상에 의한 계약(기술가격종합평가),2025-04,0,,,,,,,0
15085055:138,138,15085055,https://www.data.go.kr/data/15085055/fileData.do,,,,0.485,0,,,,유라시아팀,우즈베키스탄,0,우즈베키스탄 ICT 사업(2개) 통합감리 용역,정보통신,용역,"우즈베키스탄 ICT 사업(2개) 통합감리 용역 · 우즈베키스탄 지질재해와 지질자원 통합관리시스템 구축사업('24·'29/700만불) · 우즈베키스탄 열린 의정활동을 위한 상하원 국회 방송시스템 구축 및 지역 의회와의 연계기반 개선 사업(`23·`27/1,395만불)",551423825,발주계획 입찰한도액; 계획 변경 가능,일반경쟁,협상에 의한 계약(기술평가),2025-08,0,,감리,,,,,0
15085055:139,139,15085055,https://www.data.go.kr/data/15085055/fileData.do,,,,0.375,0,,,,아프리카2팀,가나,0,"가나 보건의료서비스네트워크(NoP) 강화를 통한 생식모자청소년보건영양 증진사업('25·'29/1,300만불)",보건의료,용역,"가나보건청 사업관리(진행/성과/위험/품질), 가나보건청 재무회계 역량강화 교육워크숍 실시, 초청연수, 현지 회계법인 감사수행 관리 등",4569076500,발주계획 입찰한도액; 계획 변경 가능,일반경쟁,협상에 의한 계약(기술가격종합평가),2025-05,0,,,,,,,0
15085055:140,140,15085055,https://www.data.go.kr/data/15085055/fileData.do,,2025-00162,official_report_title_containment,0.990,0,,,,몽골사무소,몽골,0,몽골 관세청 위험관리 및 수하물 관리 선진화 사업(25·28/560만불) PMC 용역,행정제도,용역,"표제 사업에 대한 사업 및 성과 관리, 또한 표제 사업에 포함된 관세청 통관 시스템에 대한 ISP/BPR 과업 및 역량강화, 성과관리, 사업관리지원을 수행",1587000000,발주계획 입찰한도액; 계획 변경 가능,일반경쟁,협상에 의한 계약(기술가격종합평가),2025-09,0,,,,,,,0
