project_key,bid_no,bid_contract_type,bid_title,construction_bid_cost_relevant,source_file,extension,bytes,sha256,duplicate_scan_reused,boq_filename_candidate,blank_or_unpriced_filename,scan_error,table_count,quantity_rows_max,priced_rows_max,strong_priced_table,best_sheet,best_sheet_state,best_header_row,best_priced_ratio,table_signals_json
2023-00100,L2025-00006-1,용역,탄자니아 도도마주 유수율 제고 시범모델 구축 및 상수도 시설 개선사업 기본 및 실시설계 용역,0,L2025-00006-1/상수도 설계 현지입찰 제반서류/(┼║└┌┤╧╛╞ ╗τ╣½╝╥) Section 2 - └╘┬√░°░φ╣« (BDS)_TZ Dodoma(RevC).hwp,.hwp,87040,40342716bbbc85796ced7b1f513834fff413d0f965ac47f3665b21a5b757472f,0,0,0,,0,0,0,0,,,,0.0,[]
2023-00100,L2025-00006-1,용역,탄자니아 도도마주 유수율 제고 시범모델 구축 및 상수도 시설 개선사업 기본 및 실시설계 용역,0,L2025-00006-1/상수도 설계 현지입찰 제반서류/Section 4 - RFP_TZ Dodoma(Draft).docx,.docx,58572,47dffdafbcba0a72a817795f178292ad36699581abeb0e76e0f1338ca5c7b799,0,0,0,,0,0,0,0,,,,0.0,[]
2023-00100,L2025-00006-1,용역,탄자니아 도도마주 유수율 제고 시범모델 구축 및 상수도 시설 개선사업 기본 및 실시설계 용역,0,L2025-00006-1/상수도 설계 현지입찰 제반서류/Section 5 - Terms of Reference - Incl SoW (Draft).docx,.docx,2901312,679d693226137e96dc3183866873bfce6ef2ff6c0882d2456c215a3a52097f68,0,0,0,,0,0,0,0,,,,0.0,[]
2023-00100,L2025-00006-1,용역,탄자니아 도도마주 유수율 제고 시범모델 구축 및 상수도 시설 개선사업 기본 및 실시설계 용역,0,L2025-00006-1/상수도 설계 현지입찰 제반서류/(┼║└┌┤╧╛╞ ╗τ╣½╝╥)Section 7 - General Conditions of Contract_TZ Dodoma(Draft).docx,.docx,37079,16094bb205a41bfe90dab603a672bc8ba22d20dc4d3e76253eba33a3f790008f,0,0,0,,0,0,0,0,,,,0.0,[]
2023-00100,L2025-00006-1,용역,탄자니아 도도마주 유수율 제고 시범모델 구축 및 상수도 시설 개선사업 기본 및 실시설계 용역,0,L2025-00006-1/상수도 설계 현지입찰 제반서류/Power of Attorney for the authority to sign and execute contracts (░Φ╛α╝¡ ╝¡╕φ▒╟╟╤ └º└╙└σ).docx,.docx,18258,fcdd58a32d36c56f229851e15bc9ac14e1aa253dcc9d5bb592396c7d6bb80a14,0,0,0,,0,0,0,0,,,,0.0,[]
2023-00100,L2025-00006-1,용역,탄자니아 도도마주 유수율 제고 시범모델 구축 및 상수도 시설 개선사업 기본 및 실시설계 용역,0,L2025-00006-1/상수도 설계 현지입찰 제반서류/(┼║└┌┤╧╛╞ ╗τ╣½╝╥)Section 8 - Specail Conditions of Contract_TZ Dodoma.docx,.docx,2898061,77dd0b13ceb46568dc6c329df6efbcbc5186a10a2aa96f1855af8b16fa5dbb55,0,0,0,,0,0,0,0,,,,0.0,[]
2023-00100,L2025-00006-1,용역,탄자니아 도도마주 유수율 제고 시범모델 구축 및 상수도 시설 개선사업 기본 및 실시설계 용역,0,L2025-00006-1/상수도 설계 현지입찰 제반서류/Section 1-2. Bid Security (Bank Guarantee)(Tanzania)_230914_Final.docx,.docx,39745,b68cebd1d09a01bf70a93a16a380476f9044bfe74307e5ce6d83a9d63a214b09,0,0,0,,0,0,0,0,,,,0.0,[]
2023-00100,L2025-00006-1,용역,탄자니아 도도마주 유수율 제고 시범모델 구축 및 상수도 시설 개선사업 기본 및 실시설계 용역,0,L2025-00006-1/상수도 설계 현지입찰 제반서류/(┼║└┌┤╧╛╞ ╗τ╣½╝╥)Summary of Bidding (┐Σ╛α║╗)_TZ Dodoma(Draft).docx,.docx,31550,37d6c2c91007bc09e9b6b6e07acb58bb82e0bdb62132af27c99dd3ffa96d4cd8,0,0,0,,0,0,0,0,,,,0.0,[]
2023-00100,L2025-00006-1,용역,탄자니아 도도마주 유수율 제고 시범모델 구축 및 상수도 시설 개선사업 기본 및 실시설계 용역,0,L2025-00006-1/상수도 설계 현지입찰 제반서류/Section 1 - Instructions to Bidders (ITB) - ╝÷┴ñ(240731)_TZ Dodoma(Draft)/Section 1 - ▒╣┴ª└╘┬√└»└╟╝¡ (ITB).hwp,.hwp,92672,fe8f8948abe9b6e4e05c3ce8e00a4b9cd2aa9b9a8b9dac0bc6ca94b3d564748b,0,0,0,,0,0,0,0,,,,0.0,[]
2023-00100,L2025-00006-1,용역,탄자니아 도도마주 유수율 제고 시범모델 구축 및 상수도 시설 개선사업 기본 및 실시설계 용역,0,L2025-00006-1/상수도 설계 현지입찰 제반서류/Section 1 - Instructions to Bidders (ITB) - ╝÷┴ñ(240731)_TZ Dodoma(Draft)/Section 1 - Instructions to Bidders (ITB)_╝÷┴ñ.hwp,.hwp,83456,3ce3109b3b32955d979b3ba8b9a42850e68629e83895ec3474b50bb1b1599d6a,0,0,0,,0,0,0,0,,,,0.0,[]
2023-00100,L2025-00006-1,용역,탄자니아 도도마주 유수율 제고 시범모델 구축 및 상수도 시설 개선사업 기본 및 실시설계 용역,0,L2025-00006-1/상수도 설계 현지입찰 제반서류/Section 6 - Pledges_TZ Dodoma(Draft)/Declaration of Anti_Corruption (╣▌║╬╞╨ ╝▒╛≡╝¡).docx,.docx,23026,81e22a438491f4d1b5a12be15e95b5278073d1be929b00b0cd4fe23da8b9d496,0,0,0,,0,0,0,0,,,,0.0,[]
2023-00100,L2025-00006-1,용역,탄자니아 도도마주 유수율 제고 시범모델 구축 및 상수도 시설 개선사업 기본 및 실시설계 용역,0,L2025-00006-1/상수도 설계 현지입찰 제반서류/Section 6 - Pledges_TZ Dodoma(Draft)/Fair Contract Pledge Letter (░°┴ñ░Φ╛α ╝¡╛α╝¡).docx,.docx,18756,379cc784a159e5c15ba0045a32dd793d03827ad46a1e4a966b9810ad99102277,0,0,0,,0,0,0,0,,,,0.0,[]
2023-00100,L2025-00006-1,용역,탄자니아 도도마주 유수율 제고 시범모델 구축 및 상수도 시설 개선사업 기본 및 실시설계 용역,0,L2025-00006-1/상수도 설계 현지입찰 제반서류/Section 6 - Pledges_TZ Dodoma(Draft)/Integrity Pledge (├╗╖┼░Φ╛α╝¡).docx,.docx,36507,bbf88b1bc23c5ed931639e65f36d47df7d7fbdb8447562024b0cf9f04ec6d6b6,0,0,0,,0,0,0,0,,,,0.0,[]
2024-00107,L2025-00066-1,용역,파키스탄 펀잡주 물탄시 우수저류시설 기본 및 실시설계 수립용역 현지입찰,0,L2025-00066-1/붙임1. Section 2 - 입찰공고문 (BDS)_파키스탄_물탄_설계_최종.hwp,.hwp,78336,e31a2a3fe5426bf6307fd4d609fa05017d34f0fd3bb152fe90d8e7b21c86610c,0,0,0,,0,0,0,0,,,,0.0,[]
2024-00107,L2025-00066-1,용역,파키스탄 펀잡주 물탄시 우수저류시설 기본 및 실시설계 수립용역 현지입찰,0,L2025-00066-1/붙임2. 입찰 부속서류 일체.fin.zip,.zip,6227677,e6a74b6349b27b95b0ca097ea551b02b48e1a9ed0c485132160cb4a09ae74255,0,0,0,,0,0,0,0,,,,0.0,[]
2024-00107,L2025-00066-1,용역,파키스탄 펀잡주 물탄시 우수저류시설 기본 및 실시설계 수립용역 현지입찰,0,L2025-00066-1/붙임2. 입찰 부속서류 일체.fin/Section 2 - Bid Data Sheet (BDS)_ver.fin.docx,.docx,73838,107d78dd88a5340a53ecdf44dc5a42627058feb49de4800111d6c8aa1df84b0b,0,0,0,,0,0,0,0,,,,0.0,[]
2024-00107,L2025-00066-1,용역,파키스탄 펀잡주 물탄시 우수저류시설 기본 및 실시설계 수립용역 현지입찰,0,L2025-00066-1/붙임2. 입찰 부속서류 일체.fin/Section 1 - Instructions to Bidders (ITB).docx,.docx,30052,35c5f26cb621d34cf696a769e4fee93d79dad2bb8a60ad510c3fa97437eb4512,0,0,0,,0,0,0,0,,,,0.0,[]
2024-00107,L2025-00066-1,용역,파키스탄 펀잡주 물탄시 우수저류시설 기본 및 실시설계 수립용역 현지입찰,0,L2025-00066-1/붙임2. 입찰 부속서류 일체.fin/Section 9 - Contract Forms.docx,.docx,23396,88d777c212f3c27f0d0943e4db47e47166a058e6ae53989b07ae235f3ecb073e,0,0,0,,0,0,0,0,,,,0.0,[]
2024-00107,L2025-00066-1,용역,파키스탄 펀잡주 물탄시 우수저류시설 기본 및 실시설계 수립용역 현지입찰,0,L2025-00066-1/붙임2. 입찰 부속서류 일체.fin/Section 7 - General Conditions of Contract.docx,.docx,35376,bce589c829dd003530e9943dbeb3d311678c5326af555a6ad4db1d5deefee22a,0,0,0,,0,0,0,0,,,,0.0,[]
2024-00107,L2025-00066-1,용역,파키스탄 펀잡주 물탄시 우수저류시설 기본 및 실시설계 수립용역 현지입찰,0,L2025-00066-1/붙임2. 입찰 부속서류 일체.fin/Section 6 - Reference Documents.zip,.zip,1284043,c2f708245b3f9e558535b7055c979407e2cf9daac6cbc628141d5b0158609afa,0,0,0,,0,0,0,0,,,,0.0,[]
2024-00107,L2025-00066-1,용역,파키스탄 펀잡주 물탄시 우수저류시설 기본 및 실시설계 수립용역 현지입찰,0,L2025-00066-1/붙임2. 입찰 부속서류 일체.fin/Section 3 - Bidding Forms.docx,.docx,82849,c46b55007e29db607635699b2f583430fdf6da6458d5a7bf86f7bf8a4aef008e,0,0,0,,0,0,0,0,,,,0.0,[]
2024-00107,L2025-00066-1,용역,파키스탄 펀잡주 물탄시 우수저류시설 기본 및 실시설계 수립용역 현지입찰,0,L2025-00066-1/붙임2. 입찰 부속서류 일체.fin/Section 8 - Special Conditions of Contract.docx,.docx,23821,25384831581cca35e25ff8636857ef56c7f9673dabbc8514cedd1ecb49276741,0,0,0,,0,0,0,0,,,,0.0,[]
2024-00107,L2025-00066-1,용역,파키스탄 펀잡주 물탄시 우수저류시설 기본 및 실시설계 수립용역 현지입찰,0,L2025-00066-1/붙임2. 입찰 부속서류 일체.fin/Section 5 - Terms of reference.docx,.docx,4648656,4b2a072b6addf961bf9a58c4c6c817a92dfb89604c8aac506a91ec6a68cda0ce,0,0,0,,0,0,0,0,,,,0.0,[]
2024-00107,L2025-00066-1,용역,파키스탄 펀잡주 물탄시 우수저류시설 기본 및 실시설계 수립용역 현지입찰,0,L2025-00066-1/붙임2. 입찰 부속서류 일체.fin/Section 4 - Request for Proposal (RFP).docx,.docx,52037,a29e8e5c7a353968fee7bd372921e039e1a15175874b6c119c92277da4b2aeef,0,0,0,,0,0,0,0,,,,0.0,[]
2024-00107,L2025-00066-1,용역,파키스탄 펀잡주 물탄시 우수저류시설 기본 및 실시설계 수립용역 현지입찰,0,L2025-00066-1/붙임2. 입찰 부속서류 일체.fin/Section 6 - Reference Documents/Section 6 - Reference Documents/3. Regulations for Procurement and Contract in Grant Aid Projects(대외무상협력사업에 관한 조달 및 계약규정)_2019.05.20.pdf,.pdf,157627,bcc6062e083bacf0c4b014b08f7566dde8d7c56ad7f791e30c25a04e71aee5ec,0,0,0,,0,0,0,0,,,,0.0,[]
2024-00107,L2025-00066-1,용역,파키스탄 펀잡주 물탄시 우수저류시설 기본 및 실시설계 수립용역 현지입찰,0,L2025-00066-1/붙임2. 입찰 부속서류 일체.fin/Section 6 - Reference Documents/Section 6 - Reference Documents/4. Detailed Enforcement Rules of the Regulations for Procurement and Contract in Grant Aid Projects(대외무상협력사업에 관한 조달 및 계약규정 시.pdf,.pdf,554876,23f11f2154d32db6e78fbfdafb1f52aeba37778e2dd3b78a197b4ea4c2d44892,0,0,0,,0,0,0,0,,,,0.0,[]
2024-00107,L2025-00066-1,용역,파키스탄 펀잡주 물탄시 우수저류시설 기본 및 실시설계 수립용역 현지입찰,0,L2025-00066-1/붙임2. 입찰 부속서류 일체.fin/Section 6 - Reference Documents/Section 6 - Reference Documents/5. Guidelines for Technical Evaluation(기술평가지침)_2021.04.08.pdf,.pdf,416852,5f61aa2d6d0a5a8e5112eb2bfc3afc5f9a4e31a1328154452eb19e5484072dd0,0,0,0,,0,0,0,0,,,,0.0,[]
2024-00107,L2025-00066-1,용역,파키스탄 펀잡주 물탄시 우수저류시설 기본 및 실시설계 수립용역 현지입찰,0,L2025-00066-1/붙임2. 입찰 부속서류 일체.fin/Section 6 - Reference Documents/Section 6 - Reference Documents/1. KOICA REGULATIONS FOR INTERNATIONAL PROCUREMENT(국제조달규정)_2025.02.25.pdf,.pdf,187697,48535a082d8a3ea93bedde5b85bafce55e1e4b1c5a0d7b9db790ee0e8be7e14f,0,0,0,,0,0,0,0,,,,0.0,[]
2024-00107,L2025-00066-1,용역,파키스탄 펀잡주 물탄시 우수저류시설 기본 및 실시설계 수립용역 현지입찰,0,L2025-00066-1/붙임2. 입찰 부속서류 일체.fin/Section 6 - Reference Documents/Section 6 - Reference Documents/2. INSTRUCTIONS TO BIDDERS(SERVICES)(국제용역입찰유의서)_2025.02.25.pdf,.pdf,139966,40e574ac857b12308fb4e50ddb7079a1cb113e2ecc89bd51fb9461e757b0ea0e,0,0,0,,0,0,0,0,,,,0.0,[]
2022-00076,L2023-00038-1,용역,피지 국립재활센터 건립사업 설계 및 감리용역 현지입찰계획,0,L2023-00038-1/2. 현지입찰 첨부문서 묶음.zip,.zip,1376906,7d7709d18af5a38ad9bbb045cde3e34cc548e2777421eac5557b55c3c40aa9cd,0,0,0,,0,0,0,0,,,,0.0,[]
2022-00076,L2023-00038-1,용역,피지 국립재활센터 건립사업 설계 및 감리용역 현지입찰계획,0,L2023-00038-1/1. 입찰계획서(피지국립재활센터 건립사업 설계 및 감리 용역)-김우영-230713.hwp,.hwp,120320,04167cb6664b62c6f899bc464177b9ec9ba5b791b83591988eb9db5ab108ea1c,0,0,0,,0,0,0,0,,,,0.0,[]
2022-00076,L2023-00038-1,용역,피지 국립재활센터 건립사업 설계 및 감리용역 현지입찰계획,0,L2023-00038-1/2. 현지입찰 첨부문서 묶음/02_Chapter_2._Conditions_of_Contract.rtf,.rtf,219151,1f12b81098fded704c83d41e0bab42bf64556dc084f5654ffb816697893c8e9b,0,0,0,,0,0,0,0,,,,0.0,[]
2022-00076,L2023-00038-1,용역,피지 국립재활센터 건립사업 설계 및 감리용역 현지입찰계획,0,L2023-00038-1/2. 현지입찰 첨부문서 묶음/Attachment_4_Bid Evaluation Criteria and Measurement.docx,.docx,31469,ebe1dfaaa6495051024e9f09fc8720791c260c18b839e207a22ecd5aec8867a5,0,0,0,,0,0,0,0,,,,0.0,[]
2022-00076,L2023-00038-1,용역,피지 국립재활센터 건립사업 설계 및 감리용역 현지입찰계획,0,L2023-00038-1/2. 현지입찰 첨부문서 묶음/Attachment_6. Integrity Pledge Sheet.docx,.docx,35927,868123e7ba20ab6396797a8bf8319d6009df6ef756849c865d4fc36152b89d3e,0,0,0,,0,0,0,0,,,,0.0,[]
2022-00076,L2023-00038-1,용역,피지 국립재활센터 건립사업 설계 및 감리용역 현지입찰계획,0,L2023-00038-1/2. 현지입찰 첨부문서 묶음/Addendum_No.3_Space program.pdf,.pdf,622746,a0e7f0b3c09be47039c130a5389de8b60f58af26f15d45f08cedd9c072d6d4c2,0,0,0,,0,0,0,0,,,,0.0,[]
2022-00076,L2023-00038-1,용역,피지 국립재활센터 건립사업 설계 및 감리용역 현지입찰계획,0,L2023-00038-1/2. 현지입찰 첨부문서 묶음/04_Chapter_4._Invitation_to_Bid.docx,.docx,43289,0ab2b0475c3c8e5c0b288a2454007f3af5db620b8bcfcac9dacddf91380f36be,0,0,0,,0,0,0,0,,,,0.0,[]
2022-00076,L2023-00038-1,용역,피지 국립재활센터 건립사업 설계 및 감리용역 현지입찰계획,0,L2023-00038-1/2. 현지입찰 첨부문서 묶음/Addendum_No.1_Scope_of_the_services.docx,.docx,316721,17c9e82d0c0746134d6cb8449a8f19363912856871a11f0767c5042598f1fe0d,0,0,0,,0,0,0,0,,,,0.0,[]
2022-00076,L2023-00038-1,용역,피지 국립재활센터 건립사업 설계 및 감리용역 현지입찰계획,0,L2023-00038-1/2. 현지입찰 첨부문서 묶음/03_Chapter_3._KOICA Instructions on International Bidding (SERVICES).pdf,.pdf,165396,bdbb7d275baa996f60515ba47f823648d48f5dd45aeaaaa04a94635c2f9b3592,0,0,0,,0,0,0,0,,,,0.0,[]
2022-00076,L2023-00038-1,용역,피지 국립재활센터 건립사업 설계 및 감리용역 현지입찰계획,0,L2023-00038-1/2. 현지입찰 첨부문서 묶음/00_ KOICA_BID Announcement.doc,.doc,108544,956591a0b6b2abb496f07e95eba57832f0866100bee3ff275590a2a04b5de15b,0,0,0,,0,0,0,0,,,,0.0,[]
2022-00076,L2023-00038-1,용역,피지 국립재활센터 건립사업 설계 및 감리용역 현지입찰계획,0,L2023-00038-1/2. 현지입찰 첨부문서 묶음/Attachment_1._Form_of_Price Proposal.doc,.doc,57344,42b7a0633a5e24ed610d5642b84e21074898cfa9c72461b3a9a544e415a2e585,0,0,0,,0,0,0,0,,,,0.0,[]
2022-00076,L2023-00038-1,용역,피지 국립재활센터 건립사업 설계 및 감리용역 현지입찰계획,0,L2023-00038-1/2. 현지입찰 첨부문서 묶음/Addendum_No.2_Term_of_Reference_for_Consultant_Services R1.doc,.doc,188928,5ee0bccec1ecc450a2ac70d1406b0298e81d06ab923bdba05b85dd6248669a7e,0,0,0,,0,0,0,0,,,,0.0,[]
2022-00076,L2023-00038-1,용역,피지 국립재활센터 건립사업 설계 및 감리용역 현지입찰계획,0,L2023-00038-1/2. 현지입찰 첨부문서 묶음/Attachment_5. ODA_Declaration of Anti_Corruption.docx,.docx,22679,3c040cdc91821571bec4dd33e5f12de628504dbd3e215574cc9112de452cad7d,0,0,0,,0,0,0,0,,,,0.0,[]
2022-00076,L2023-00038-1,용역,피지 국립재활센터 건립사업 설계 및 감리용역 현지입찰계획,0,L2023-00038-1/2. 현지입찰 첨부문서 묶음/01_Chapter_1._Contract_of_Consultant_Services.docx,.docx,24258,d2f92197e7262411cb85d4d082474c7e0a89adc722c4738ef1a4c4ec976dac46,0,0,0,,0,0,0,0,,,,0.0,[]
2022-00076,L2023-00038-1,용역,피지 국립재활센터 건립사업 설계 및 감리용역 현지입찰계획,0,L2023-00038-1/2. 현지입찰 첨부문서 묶음/Attachment_2._Form_of_Technical_Proporsal.doc,.doc,117248,667486e733c3a674805812f8c938c2ec2f551c8c8f4ad63936a871d641c3607f,0,0,0,,0,0,0,0,,,,0.0,[]
2022-00076,L2023-00038-1,용역,피지 국립재활센터 건립사업 설계 및 감리용역 현지입찰계획,0,L2023-00038-1/2. 현지입찰 첨부문서 묶음/Attachment_3._Security_forms.docx,.docx,32040,8231b1525c6c70f8ee0954469f6d86ee5795c59147a7298c933143a05ad13479,0,0,0,,0,0,0,0,,,,0.0,[]
2022-00076,L2025-00051-1,공사,피지 국립재활센터 신축 공사,1,L2025-00051-1/Section 7 - General Conditions of Contract.docx,.docx,204633,c2fc9ecf40bceaa276b14b066319e4b7d94fa4b46326dd3ac3ca9a525daf596e,0,0,0,,0,0,0,0,,,,0.0,[]
2022-00076,L2025-00051-1,공사,피지 국립재활센터 신축 공사,1,L2025-00051-1/Section 3 - Bidding FormsR1.docx,.docx,83558,18b3f5f1ebcea816be38da235d77578e1db5284f6ae29231dcd613e1997e09f1,0,0,0,,0,0,0,0,,,,0.0,[]
2022-00076,L2025-00051-1,공사,피지 국립재활센터 신축 공사,1,L2025-00051-1/Section 9 - Contract FormsR1.docx,.docx,24586,20d9cf46abc96dba63a71fef1b66287b7abd5501aa1a24dd2a939505a8cc3e00,0,0,0,,0,0,0,0,,,,0.0,[]
2022-00076,L2025-00051-1,공사,피지 국립재활센터 신축 공사,1,L2025-00051-1/Section 4 - Bill of Quantity.xlsx,.xlsx,791666,fdbb5bdceee51a500d8090d7ac47ab3d31ad8bb593aa9d322b6cfb899c69ad43,0,1,0,,13,204,0,0,Mechanical Services,visible,1,0.0,"[{""sheet"": ""Building 1"", ""sheet_state"": ""visible"", ""header_row"": 1, ""quantity_rows"": 103, ""rate_rows"": 0, ""amount_rows"": 0, ""priced_rows"": 0, ""priced_ratio"": 0.0, ""description_columns"": """", ""quantity_columns"": ""K"", ""rate_columns"": ""L;N"", ""amount_columns"": ""M;O""}, {""sheet"": ""Building 2"", ""sheet_state"": ""visible"", ""header_row"": 1, ""quantity_rows"": 87, ""rate_rows"": 0, ""amount_rows"": 0, ""priced_rows"": 0, ""priced_ratio"": 0.0, ""description_columns"": """", ""quantity_columns"": ""K"", ""rate_columns"": ""L;N"", ""amount_columns"": ""M;O""}, {""sheet"": ""Building 3"", ""sheet_state"": ""visible"", ""header_row"": 1, ""quantity_rows"": 78, ""rate_rows"": 0, ""amount_rows"": 0, ""priced_rows"": 0, ""priced_ratio"": 0.0, ""description_columns"": """", ""quantity_columns"": ""K"", ""rate_columns"": ""L;N"", ""amount_columns"": ""M;O""}, {""sheet"": ""Building 4"", ""sheet_state"": ""visible"", ""header_row"": 1, ""quantity_rows"": 71, ""rate_rows"": 0, ""amount_rows"": 0, ""priced_rows"": 0, ""priced_ratio"": 0.0, ""description_columns"": """", ""quantity_columns"": ""K"", ""rate_columns"": ""L;N"", ""amount_columns"": ""M;O""}, {""sheet"": ""Building 5"", ""sheet_state"": ""visible"", ""header_row"": 1, ""quantity_rows"": 58, ""rate_rows"": 0, ""amount_rows"": 0, ""priced_rows"": 0, ""priced_ratio"": 0.0, ""description_columns"": """", ""quantity_columns"": ""K"", ""rate_columns"": ""L;N"", ""amount_columns"": ""M;O""}, {""sheet"": ""Building 6 & 7"", ""sheet_state"": ""visible"", ""header_row"": 1, ""quantity_rows"": 41, ""rate_rows"": 0, ""amount_rows"": 0, ""priced_rows"": 0, ""priced_ratio"": 0.0, ""description_columns"": """", ""quantity_columns"": ""J"", ""rate_columns"": ""K;M"", ""amount_columns"": ""L;N""}, {""sheet"": ""Site & Civil Works MOH"", ""sheet_state"": ""visible"", ""header_row"": 1, ""quantity_rows"": 53, ""rate_rows"": 0, ""amount_rows"": 0, ""priced_rows"": 0, ""priced_ratio"": 0.0, ""description_columns"": """", ""quantity_columns"": ""K"", ""rate_columns"": ""L;N"", ""amount_columns"": ""M;O""}, {""sheet"": ""Hydraulic Services"", ""sheet_state"": ""visible"", ""header_row"": 1, ""quantity_rows"": 38, ""rate_rows"": 0, ""amount_rows"": 0, ""priced_rows"": 0, ""priced_ratio"": 0.0, ""description_columns"": ""B"", ""quantity_columns"": ""D;F;G"", ""rate_columns"": """", ""amount_columns"": """"}, {""sheet"": ""Electrical Services"", ""sheet_state"": ""visible"", ""header_row"": 1, ""quantity_rows"": 86, ""rate_rows"": 0, ""amount_rows"": 0, ""priced_rows"": 0, ""priced_ratio"": 0.0, ""description_columns"": ""C"", ""quantity_columns"": ""E"", ""rate_columns"": """", ""amount_columns"": """"}, {""sheet"": ""Mechanical Services"", ""sheet_state"": ""visible"", ""header_row"": 1, ""quantity_rows"": 204, ""rate_rows"": 0, ""amount_rows"": 0, ""priced_rows"": 0, ""priced_ratio"": 0.0, ""description_columns"": ""B"", ""quantity_columns"": ""D"", ""rate_columns"": """", ""amount_columns"": """"}, {""sheet"": ""Fire Services"", ""sheet_state"": ""visible"", ""header_row"": 1, ""quantity_rows"": 33, ""rate_rows"": 0, ""amount_rows"": 0, ""priced_rows"": 0, ""priced_ratio"": 0.0, ""description_columns"": ""B"", ""quantity_columns"": ""D"", ""rate_columns"": """", ""amount_columns"": """"}, {""sheet"": ""Communication"", ""sheet_state"": ""visible"", ""header_row"": 1, ""quantity_rows"": 16, ""rate_rows"": 0, ""amount_rows"": 0, ""priced_rows"": 0, ""priced_ratio"": 0.0, ""description_columns"": ""B"", ""quantity_columns"": ""D"", ""rate_columns"": """", ""amount_columns"": """"}, {""sheet"": ""ACCESS CONTROL"", ""sheet_state"": ""visible"", ""header_row"": 1, ""quantity_rows"": 21, ""rate_rows"": 0, ""amount_rows"": 0, ""priced_rows"": 0, ""priced_ratio"": 0.0, ""description_columns"": ""B"", ""quantity_columns"": ""D"", ""rate_columns"": """", ""amount_columns"": """"}]"
2022-00076,L2025-00051-1,공사,피지 국립재활센터 신축 공사,1,L2025-00051-1/Section 2 - Bid Data Sheet (BDS).hwp,.hwp,166400,b0111184274c98b83b307511bf13d321d3ef408db4cb22fca854e459e6b8b953,0,0,0,,0,0,0,0,,,,0.0,[]
2022-00076,L2025-00051-1,공사,피지 국립재활센터 신축 공사,1,L2025-00051-1/Section 8 - Specail Conditions of ContractR1.docx,.docx,44691,00db76fad3378a08a87f199f88a95f037af48fde04d761207ccb5a76a74966e6,0,0,0,,0,0,0,0,,,,0.0,[]
2022-00076,L2025-00051-1,공사,피지 국립재활센터 신축 공사,1,L2025-00051-1/Section 6- Specification Of Work.zip,.zip,12780360,561240ccfadb0f5736f39c773e324a90cb9998acf4d988da4436dfd89c2a4473,0,0,0,,0,0,0,0,,,,0.0,[]
2022-00076,L2025-00051-1,공사,피지 국립재활센터 신축 공사,1,L2025-00051-1/Section 6- Specification Of Work/REHAB SPECIFICATION-ARCHITECTURAL.pdf,.pdf,8524601,c1e664c94a79717284d29eeae40d32e8551fc979c0063722b1e2bad54de00cfc,0,0,0,,0,0,0,0,,,,0.0,[]
2022-00076,L2025-00051-1,공사,피지 국립재활센터 신축 공사,1,L2025-00051-1/Section 6- Specification Of Work/Services Specifications/3921-Specifications-Fire protection Services-T1-2024.08.22.pdf,.pdf,791984,b2ff29e763ccdbdbdb89ec88c16a1e031cb22958d1aa6d5f9ceb715ac35a649d,0,0,0,,0,0,0,0,,,,0.0,[]
2022-00076,L2025-00051-1,공사,피지 국립재활센터 신축 공사,1,L2025-00051-1/Section 6- Specification Of Work/Services Specifications/3921-Specifications-Communication Services-T1-2024.08.22.pdf,.pdf,1175896,6ec1ae716985644d39425a872a29f8aab1eea99e4b652c019e0870e6fd497430,0,0,0,,0,0,0,0,,,,0.0,[]
2022-00076,L2025-00051-1,공사,피지 국립재활센터 신축 공사,1,L2025-00051-1/Section 6- Specification Of Work/Services Specifications/3921-Specifications-Mechanical Services-T1-2024.08.22.pdf,.pdf,839820,b6cb2fecdcc347ef5de6cd0a62f8fcbb51267a8956460c1e8268ec2e9cbdef58,0,0,0,,0,0,0,0,,,,0.0,[]
2022-00076,L2025-00051-1,공사,피지 국립재활센터 신축 공사,1,L2025-00051-1/Section 6- Specification Of Work/Services Specifications/3921-Specifications-Hydraulics Services-T1-2024.08.22.pdf,.pdf,856981,1e9b6dd88e60b257a306a43b74eda25243ad298a2a7153745454208caa2f7877,0,0,0,,0,0,0,0,,,,0.0,[]
2022-00076,L2025-00051-1,공사,피지 국립재활센터 신축 공사,1,L2025-00051-1/Section 6- Specification Of Work/Services Specifications/3921-Specifications-Electrical Services-T1-2024.08.22.pdf,.pdf,798602,76d091c16bdb46972f3ad0bb7d448f033dfa4595cbbe8f2bde90b8a0a84ffecc,0,0,0,,0,0,0,0,,,,0.0,[]
2022-00076,L2025-00051-1,공사,피지 국립재활센터 신축 공사,1,L2025-00051-1/Section 6- Specification Of Work/Services Specifications/3921-Specifications-Electronic Services-T1-2024.08.22.pdf,.pdf,736421,f743b77399ceb9225a2fec3040585aeb09a86db20805a853bb76eb2a5aa9fe4a,0,0,0,,0,0,0,0,,,,0.0,[]
2022-00076,L2025-00051-2,공사,피지 국립재활센터 신축 공사,1,L2025-00051-2/Section 3-1. Annex 9 Self-Evaluation Table.xlsx,.xlsx,15221,f29149292606184375f4e0391fdea0f9a7b1a4de7e74f7d7ebba994f6d88eedc,0,0,0,,0,0,0,0,,,,0.0,[]
